movement_code,signal_node_code,signal_link,stageNo_in_Order,osm_node_id,node_id,groupNo,directionNo,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,lanes,movement_str,volume,geometry
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4346605166,,,4346605166,498,1,4,2088,2139,,,1,SBL,200.0,"LINESTRING (-111.9253746359235 33.42209679042035, -111.9253755608774 33.42196421555487)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4346605166,,,4346605166,498,2,4,2088,2141,,,1,SBT,500.0,"LINESTRING (-111.9253746359235 33.42209679042035, -111.9253882771114 33.42196065461864)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4346605166,,,4346605166,498,2,4,2088,877,,2704829948;5013837645,1,SBR,500.0,"LINESTRING (-111.9253746359235 33.42209679042035, -111.9254951432239 33.42203066671769)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,1,2,908,1847,41573995;2714317928,,1,WBL,200.0,"LINESTRING (-111.9278407216341 33.42895224737708, -111.9279267997828 33.42887565266831)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,2,2,908,906,41573995;2714317928,4346611234,1,WBT,500.0,"LINESTRING (-111.9278407216341 33.42895224737708, -111.9280123261439 33.42894221525229)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,2,2,908,2613,41573995;2714317928,,1,WBR,500.0,"LINESTRING (-111.9278407216341 33.42895224737708, -111.9279495381989 33.42901736184955)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,1,3,1846,906,,4346611234,1,NBL,200.0,"LINESTRING (-111.9279267997828 33.42887565266831, -111.9280123261439 33.42894221525229)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,2,3,1846,2613,,,1,NBT,500.0,"LINESTRING (-111.9279267997828 33.42887565266831, -111.9279495381989 33.42901736184955)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,2,4,2612,1847,,,1,SBT,500.0,"LINESTRING (-111.9279495381989 33.42901736184955, -111.9279267997828 33.42887565266831)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346611235,,,4346611235,503,2,4,2612,906,,4346611234,1,SBR,500.0,"LINESTRING (-111.9279495381989 33.42901736184955, -111.9280123261439 33.42894221525229)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_S|T_W|R_WS|OSMID_4346614529,,,4346614529,510,2,2,1193,919,2714318044,2714318042,1,WBT,500.0,"LINESTRING (-111.9367286568109 33.43069189833248, -111.9368993366611 33.43067474231414)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_S|T_W|R_WS|OSMID_4346614529,,,4346614529,510,2,2,1193,3207,2714318044,,1,WBR,500.0,"LINESTRING (-111.9367286568109 33.43069189833248, -111.9367921975851 33.43075660201882)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_S|T_W|R_WS|OSMID_4346614529,,,4346614529,510,1,4,2416,3207,,,1,SBL,200.0,"LINESTRING (-111.9368578393892 33.43074925641629, -111.9367921975851 33.43075660201882)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_S|T_W|R_WS|OSMID_4346614529,,,4346614529,510,2,4,3206,2417,,,1,SBR,500.0,"LINESTRING (-111.9367921975851 33.43075660201882, -111.9368578393892 33.43074925641629)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_Nu|T_W|R_WS|OSMID_4346615107,,,4346615107,512,2,2,923,554,4346615108,2714317987,1,WBT,500.0,"LINESTRING (-111.9419917693947 33.42953740301222, -111.9421628329961 33.42952671500706)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_Nu|T_W|R_WS|OSMID_4346615107,,,4346615107,512,2,2,923,2635,4346615108,,1,WBR,500.0,"LINESTRING (-111.9419917693947 33.42953740301222, -111.9420686478498 33.42960966363879)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_Nu|T_W|R_WS|OSMID_4346615107,,,4346615107,512,2,4,2634,554,,2714317987,1,SBR,500.0,"LINESTRING (-111.9420686478498 33.42960966363879, -111.9421628329961 33.42952671500706)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,1,2,926,1961,2714318017,,1,WBL,200.0,"LINESTRING (-111.9416981250262 33.42953810405651, -111.9417929578144 33.42946438324888)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,2,2,926,923,2714318017,4346615107,1,WBT,500.0,"LINESTRING (-111.9416981250262 33.42953810405651, -111.9418702076784 33.42953667673736)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,2,2,926,2119,2714318017,,1,WBR,500.0,"LINESTRING (-111.9416981250262 33.42953810405651, -111.9417521608239 33.42960314954306)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,1,3,1960,923,,4346615107,1,NBL,200.0,"LINESTRING (-111.9417929578144 33.42946438324888, -111.9418702076784 33.42953667673736)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,2,3,1960,2119,,,1,NBT,500.0,"LINESTRING (-111.9417929578144 33.42946438324888, -111.9417521608239 33.42960314954306)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,2,4,2118,1961,,,1,SBT,500.0,"LINESTRING (-111.9417521608239 33.42960314954306, -111.9417929578144 33.42946438324888)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WN|T_WNS|R_WS|OSMID_4346615108,,,4346615108,513,2,4,2118,923,,4346615107,1,SBR,500.0,"LINESTRING (-111.9417521608239 33.42960314954306, -111.9418702076784 33.42953667673736)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,1,1,3478,769,,3983483485,1,EBL,200.0,"LINESTRING (-111.9398690601537 33.40683849741887, -111.9397715790545 33.40687778851485)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,2,1,3478,3417,,,1,EBT,500.0,"LINESTRING (-111.9398690601537 33.40683849741887, -111.9397062729487 33.40681838623865)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,2,2,3416,3479,,,1,WBT,500.0,"LINESTRING (-111.9397062729487 33.40681838623865, -111.9398690601537 33.40683849741887)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,2,2,3416,769,,3983483485,1,WBR,500.0,"LINESTRING (-111.9397062729487 33.40681838623865, -111.9397715790545 33.40687778851485)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,1,3,954,3479,3983483491,,1,NBL,200.0,"LINESTRING (-111.9397999316215 33.40677824261309, -111.9398690601537 33.40683849741887)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,2,3,954,769,3983483491,3983483485,1,NBT,500.0,"LINESTRING (-111.9397999316215 33.40677824261309, -111.9397715790545 33.40687778851485)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EN|T_EWN|R_WN|OSMID_4347874709,,,4347874709,523,2,3,954,3417,3983483491,,1,NBR,500.0,"LINESTRING (-111.9397999316215 33.40677824261309, -111.9397062729487 33.40681838623865)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,1,1,213,2377,41875702,,1,EBL,200.0,"LINESTRING (-111.9406797856505 33.40740362892476, -111.9406233190402 33.40747140519834)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,2,1,2372,1375,,4897758639,1,EBT,500.0,"LINESTRING (-111.9406652971835 33.40744371739948, -111.9405077143423 33.40740399476669)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,2,1,2372,212,,41875702,1,EBR,500.0,"LINESTRING (-111.9406652971835 33.40744371739948, -111.9406797856505 33.40740362892476)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,2,2,1374,2373,4897758639,,1,WBT,500.0,"LINESTRING (-111.9405077143423 33.40740399476669, -111.9406652971835 33.40744371739948)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,2,2,1374,2377,4897758639,,1,WBR,500.0,"LINESTRING (-111.9405077143423 33.40740399476669, -111.9406233190402 33.40747140519834)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,1,4,2376,1375,,4897758639,1,SBL,200.0,"LINESTRING (-111.9406233190402 33.40747140519834, -111.9405077143423 33.40740399476669)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_EWS|OSMID_4347874711,,,4347874711,524,2,4,2376,2373,,,1,SBR,500.0,"LINESTRING (-111.9406233190402 33.40747140519834, -111.9406652971835 33.40744371739948)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,1,1,1397,3469,6058475298,,1,EBL,200.0,"LINESTRING (-111.9390698105477 33.40742101107358, -111.9389610972047 33.40749242732588)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,1,1397,952,6058475298,6058475294,1,EBT,500.0,"LINESTRING (-111.9390698105477 33.40742101107358, -111.9388977765992 33.4074216668682)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,1,1397,2353,6058475298,,1,EBR,500.0,"LINESTRING (-111.9390698105477 33.40742101107358, -111.9389662008453 33.40735219468998)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,1,2,953,2353,6058475294,,1,WBL,200.0,"LINESTRING (-111.9388977765992 33.4074216668682, -111.9389662008453 33.40735219468998)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,2,953,1398,6058475294,6058475298,1,WBT,500.0,"LINESTRING (-111.9388977765992 33.4074216668682, -111.9390698105477 33.40742101107358)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,2,953,3469,6058475294,,1,WBR,500.0,"LINESTRING (-111.9388977765992 33.4074216668682, -111.9389610972047 33.40749242732588)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,1,3,2352,1398,,6058475298,1,NBL,200.0,"LINESTRING (-111.9389662008453 33.40735219468998, -111.9390698105477 33.40742101107358)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,3,2352,3469,,,1,NBT,500.0,"LINESTRING (-111.9389662008453 33.40735219468998, -111.9389610972047 33.40749242732588)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,3,2352,952,,6058475294,1,NBR,500.0,"LINESTRING (-111.9389662008453 33.40735219468998, -111.9388977765992 33.4074216668682)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,1,4,3468,952,,6058475294,1,SBL,200.0,"LINESTRING (-111.9389610972047 33.40749242732588, -111.9388977765992 33.4074216668682)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,4,3468,2353,,,1,SBT,500.0,"LINESTRING (-111.9389610972047 33.40749242732588, -111.9389662008453 33.40735219468998)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347874712,,,4347874712,525,2,4,3468,3467,,,1,SBR,500.0,"LINESTRING (-111.9389610972047 33.40749242732588, -111.9389958659296 33.40749427227112)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WN|T_EW|R_EN|OSMID_4347874713,,,4347874713,526,2,1,1458,950,41883110,41883112,2,EBT,1000.0,"LINESTRING (-111.9355036382304 33.40744165392707, -111.935331587392 33.40744374104817)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WN|T_EW|R_EN|OSMID_4347874713,,,4347874713,526,2,1,1458,3445,41883110,,1,EBR,500.0,"LINESTRING (-111.9355036382304 33.40744165392707, -111.9354136588276 33.40737014970123)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WN|T_EW|R_EN|OSMID_4347874713,,,4347874713,526,1,2,951,3445,41883112,,1,WBL,200.0,"LINESTRING (-111.935331587392 33.40744374104817, -111.9354136588276 33.40737014970123)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WN|T_EW|R_EN|OSMID_4347874713,,,4347874713,526,2,2,951,1459,41883112,41883110,1,WBT,500.0,"LINESTRING (-111.935331587392 33.40744374104817, -111.9355036382304 33.40744165392707)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WN|T_EW|R_EN|OSMID_4347874713,,,4347874713,526,1,3,3444,1459,,41883110,1,NBL,200.0,"LINESTRING (-111.9354136588276 33.40737014970123, -111.9355036382304 33.40744165392707)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WN|T_EW|R_EN|OSMID_4347874713,,,4347874713,526,2,3,3444,950,,41883112,1,NBR,500.0,"LINESTRING (-111.9354136588276 33.40737014970123, -111.935331587392 33.40744374104817)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_4347874714,,,4347874714,527,1,1,948,3427,41883112,,1,EBL,200.0,"LINESTRING (-111.9345034662153 33.4074532401888, -111.9344544653499 33.40751920236887)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_4347874714,,,4347874714,527,2,1,948,216,41883112,3983456159,1,EBT,500.0,"LINESTRING (-111.9345034662153 33.4074532401888, -111.9343953888968 33.40745407176974)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_4347874714,,,4347874714,527,2,2,217,949,3983456159,41883112,1,WBT,500.0,"LINESTRING (-111.9343953888968 33.40745407176974, -111.9345034662153 33.4074532401888)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_4347874714,,,4347874714,527,2,2,217,3427,3983456159,,1,WBR,500.0,"LINESTRING (-111.9343953888968 33.40745407176974, -111.9344544653499 33.40751920236887)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_4347874714,,,4347874714,527,1,4,3426,216,,3983456159,1,SBL,200.0,"LINESTRING (-111.9344544653499 33.40751920236887, -111.9343953888968 33.40745407176974)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_4347874714,,,4347874714,527,2,4,3426,949,,41883112,1,SBR,500.0,"LINESTRING (-111.9344544653499 33.40751920236887, -111.9345034662153 33.4074532401888)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,2,1,2374,2683,,,1,EBT,500.0,"LINESTRING (-111.9399661167299 33.40804968262767, -111.9397995407996 33.40804130091798)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,2,1,2374,955,,41662609,1,EBR,500.0,"LINESTRING (-111.9399661167299 33.40804968262767, -111.9398829610679 33.40795576921256)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,1,2,2682,955,,41662609,1,WBL,200.0,"LINESTRING (-111.9397995407996 33.40804130091798, -111.9398829610679 33.40795576921256)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,2,2,2682,2375,,,1,WBT,500.0,"LINESTRING (-111.9397995407996 33.40804130091798, -111.9399661167299 33.40804968262767)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,1,4,701,2683,3983489070,,1,SBL,200.0,"LINESTRING (-111.9398853797486 33.40810007145608, -111.9397995407996 33.40804130091798)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,2,4,701,955,3983489070,41662609,1,SBT,500.0,"LINESTRING (-111.9398853797486 33.40810007145608, -111.9398829610679 33.40795576921256)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_WS|T_EWS|R_ES|OSMID_4347874715,,,4347874715,528,2,4,701,2375,3983489070,,1,SBR,500.0,"LINESTRING (-111.9398853797486 33.40810007145608, -111.9399661167299 33.40804968262767)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,1,1,2114,1021,,330683940;330683969,1,EBL,200.0,"LINESTRING (-111.9263713827215 33.41405831363271, -111.9262946664438 33.41416359043205)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,1,2114,2973,,,1,EBT,500.0,"LINESTRING (-111.9263713827215 33.41405831363271, -111.9262301011292 33.41413886927943)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,1,2114,1095,,4347900944,1,EBR,500.0,"LINESTRING (-111.9263713827215 33.41405831363271, -111.9262952480524 33.41401927508628)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,1,2,2972,2863,,,1,WBL,200.0,"LINESTRING (-111.9262301011292 33.41413886927943, -111.926212605372 33.41407047313535)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,2,2972,2115,,,1,WBT,500.0,"LINESTRING (-111.9262301011292 33.41413886927943, -111.9263713827215 33.41405831363271)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,2,2972,1021,,330683940;330683969,1,WBR,500.0,"LINESTRING (-111.9262301011292 33.41413886927943, -111.9262946664438 33.41416359043205)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,1,3,1094,2115,4347900944,,1,NBL,200.0,"LINESTRING (-111.9262952480524 33.41401927508628, -111.9263713827215 33.41405831363271)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,3,1094,1021,4347900944,330683940;330683969,1,NBT,500.0,"LINESTRING (-111.9262952480524 33.41401927508628, -111.9262946664438 33.41416359043205)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,3,1094,2973,4347900944,,1,NBR,500.0,"LINESTRING (-111.9262952480524 33.41401927508628, -111.9262301011292 33.41413886927943)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,1,4,1022,2973,330683940;330683969,,1,SBL,200.0,"LINESTRING (-111.9262946664438 33.41416359043205, -111.9262301011292 33.41413886927943)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,4,1022,1095,330683940;330683969,4347900944,1,SBT,500.0,"LINESTRING (-111.9262946664438 33.41416359043205, -111.9262952480524 33.41401927508628)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879966,,,4347879966,529,2,4,1022,2115,330683940;330683969,,1,SBR,500.0,"LINESTRING (-111.9262946664438 33.41416359043205, -111.9263713827215 33.41405831363271)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,1,1,2792,977,,2819230452,1,EBL,200.0,"LINESTRING (-111.9092025158255 33.41412086340939, -111.9091160942755 33.41419469350534)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,1,2792,3841,,,1,EBT,500.0,"LINESTRING (-111.9092025158255 33.41412086340939, -111.9090306656705 33.41411747013292)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,1,2792,1528,,7890703228,1,EBR,500.0,"LINESTRING (-111.9092025158255 33.41412086340939, -111.9091165008175 33.41405037786564)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,1,2,3840,1528,,7890703228,1,WBL,200.0,"LINESTRING (-111.9090306656705 33.41411747013292, -111.9091165008175 33.41405037786564)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,2,3840,2793,,,1,WBT,500.0,"LINESTRING (-111.9090306656705 33.41411747013292, -111.9092025158255 33.41412086340939)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,2,3840,3231,,,1,WBR,500.0,"LINESTRING (-111.9090306656705 33.41411747013292, -111.909030477766 33.41412425470977)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,1,3,1529,2793,7890703228,,1,NBL,200.0,"LINESTRING (-111.9091165008175 33.41405037786564, -111.9092025158255 33.41412086340939)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,3,1529,977,7890703228,2819230452,1,NBT,500.0,"LINESTRING (-111.9091165008175 33.41405037786564, -111.9091160942755 33.41419469350534)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,3,1529,3841,7890703228,,1,NBR,500.0,"LINESTRING (-111.9091165008175 33.41405037786564, -111.9090306656705 33.41411747013292)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,1,4,976,3841,2819230452,,1,SBL,200.0,"LINESTRING (-111.9091160942755 33.41419469350534, -111.9090306656705 33.41411747013292)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,4,976,1528,2819230452,7890703228,1,SBT,500.0,"LINESTRING (-111.9091160942755 33.41419469350534, -111.9091165008175 33.41405037786564)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_4347879967,,,4347879967,530,2,4,976,2793,2819230452,,1,SBR,500.0,"LINESTRING (-111.9091160942755 33.41419469350534, -111.9092025158255 33.41412086340939)"
