mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed,allowed_uses
1053,274,2305982039,,484,1,,486,1,,1,2305982037,2305982040,left,,,,EBL,"LINESTRING (-111.916105967848 33.41120005888707, -111.9159822355833 33.41126313137212)",,,auto
1054,274,2305982039,,484,1,,488,1,,1,2305982037,2305982041,thru,,,,EBT,"LINESTRING (-111.916105967848 33.41120005888707, -111.9159339399058 33.41119651548347)",,,auto
1055,274,2305982039,,487,1,,485,1,,1,2305982040,2305982037,right,,,,SBR,"LINESTRING (-111.9159822355833 33.41126313137212, -111.916105967848 33.41120005888707)",,,auto
1056,274,2305982039,,487,1,,488,1,,1,2305982040,2305982041,left,,,,SBL,"LINESTRING (-111.9159822355833 33.41126313137212, -111.9159339399058 33.41119651548347)",,,auto
1057,274,2305982039,,489,1,,485,1,,1,2305982041,2305982037,thru,,,,WBT,"LINESTRING (-111.9159339399058 33.41119651548347, -111.916105967848 33.41120005888707)",,,auto
1058,274,2305982039,,489,1,,486,1,,1,2305982041,2305982040,right,,,,WBR,"LINESTRING (-111.9159339399058 33.41119651548347, -111.9159822355833 33.41126313137212)",,,auto
1059,279,2625358988,,500,1,,407,1,,1,41624261_330683946,316870046,thru,,,,WBT,"LINESTRING (-111.9380637992107 33.41496903373266, -111.9382181050035 33.41496464059094)",,,auto
1060,279,2625358988,,500,4,,501,4,,1,41624261_330683946,316870186_2625358994,thru,,,,WBT,"LINESTRING (-111.9380637992107 33.41496903373266, -111.9382179273128 33.41503298848265)",,,auto
1061,294,2626242355,,505,1,,507,1,,1,2714317971,2626242358,thru,,,,EBT,"LINESTRING (-111.9197134542183 33.43014050663147, -111.9195416904321 33.430148284127)",,,auto
1062,294,2626242355,,505,1,,1379,1,,1,2714317971,6283476083,right,,,,EBR,"LINESTRING (-111.9197134542183 33.43014050663147, -111.9196300903377 33.43006977833244)",,,auto
1063,294,2626242355,,508,1,,506,1,,1,2626242358,2714317971,thru,,,,WBT,"LINESTRING (-111.9195416904321 33.430148284127, -111.9197134542183 33.43014050663147)",,,auto
1064,294,2626242355,,508,1,,1379,1,,1,2626242358,6283476083,left,,,,WBL,"LINESTRING (-111.9195416904321 33.430148284127, -111.9196300903377 33.43006977833244)",,,auto
1065,294,2626242355,,1380,1,,506,1,,1,6283476083,2714317971,left,,,,NBL,"LINESTRING (-111.9196300903377 33.43006977833244, -111.9197134542183 33.43014050663147)",,,auto
1066,294,2626242355,,1380,1,,507,1,,1,6283476083,2626242358,right,,,,NBR,"LINESTRING (-111.9196300903377 33.43006977833244, -111.9195416904321 33.430148284127)",,,auto
1067,295,2626242358,,507,1,,509,1,,1,2626242355,2626242368,thru,,,,EBT,"LINESTRING (-111.9183023226072 33.43040712620366, -111.9181472598427 33.43046910373579)",,,auto
1068,295,2626242358,,507,1,,1381,1,,1,2626242355,6283476296,right,,,,EBR,"LINESTRING (-111.9183023226072 33.43040712620366, -111.9181858551527 33.43036873251452)",,,auto
1069,295,2626242358,,510,1,,508,1,,1,2626242368,2626242355,thru,,,,WBT,"LINESTRING (-111.9181472598427 33.43046910373579, -111.9183023226072 33.43040712620366)",,,auto
1070,295,2626242358,,510,1,,1381,1,,1,2626242368,6283476296,left,,,,WBL,"LINESTRING (-111.9181472598427 33.43046910373579, -111.9181858551527 33.43036873251452)",,,auto
1071,295,2626242358,,1382,1,,508,1,,1,6283476296,2626242355,left,,,,NBL,"LINESTRING (-111.9181858551527 33.43036873251452, -111.9183023226072 33.43040712620366)",,,auto
1072,295,2626242358,,1382,1,,509,1,,1,6283476296,2626242368,right,,,,NBR,"LINESTRING (-111.9181858551527 33.43036873251452, -111.9181472598427 33.43046910373579)",,,auto
1073,296,2626242368,,509,1,,511,1,,1,2626242358,2626242376,thru,,,,EBT,"LINESTRING (-111.917384532365 33.43090621783301, -111.9172590454733 33.43100448364768)",,,auto
1074,296,2626242368,,509,1,,1387,1,,1,2626242358,6283476303,right,,,,EBR,"LINESTRING (-111.917384532365 33.43090621783301, -111.9172545481491 33.43090267866781)",,,auto
1075,296,2626242368,,512,1,,510,1,,1,2626242376,2626242358,thru,,,,WBT,"LINESTRING (-111.9172590454733 33.43100448364768, -111.917384532365 33.43090621783301)",,,auto
1076,296,2626242368,,512,1,,1387,1,,1,2626242376,6283476303,left,,,,WBL,"LINESTRING (-111.9172590454733 33.43100448364768, -111.9172545481491 33.43090267866781)",,,auto
1077,296,2626242368,,1388,1,,510,1,,1,6283476303,2626242358,left,,,,WBL,"LINESTRING (-111.9172545481491 33.43090267866781, -111.917384532365 33.43090621783301)",,,auto
1078,296,2626242368,,1388,1,,511,1,,1,6283476303,2626242376,right,,,,WBR,"LINESTRING (-111.9172545481491 33.43090267866781, -111.9172590454733 33.43100448364768)",,,auto
1079,297,2626242375,,519,1,,521,1,,1,2714317956,2626242376,thru,,,,NBT,"LINESTRING (-111.9165638890395 33.43043155661793, -111.9164745429868 33.43055490368889)",,,auto
1080,297,2626242375,,519,1,,1386,1,,1,2714317956,6283476302,left,,,,NBL,"LINESTRING (-111.9165638890395 33.43043155661793, -111.916592503679 33.4305317178524)",,,auto
1081,297,2626242375,,522,1,,520,1,,1,2626242376,2714317956,thru,,,,SBT,"LINESTRING (-111.9164745429868 33.43055490368889, -111.9165638890395 33.43043155661793)",,,auto
1082,297,2626242375,,522,1,,1386,1,,1,2626242376,6283476302,right,,,,SBR,"LINESTRING (-111.9164745429868 33.43055490368889, -111.916592503679 33.4305317178524)",,,auto
1083,297,2626242375,,1385,1,,520,1,,1,6283476302,2714317956,right,,,,EBR,"LINESTRING (-111.916592503679 33.4305317178524, -111.9165638890395 33.43043155661793)",,,auto
1084,297,2626242375,,1385,1,,521,1,,1,6283476302,2626242376,left,,,,EBL,"LINESTRING (-111.916592503679 33.4305317178524, -111.9164745429868 33.43055490368889)",,,auto
1085,298,2626242376,,511,1,,522,1,,1,2626242368,2626242375,right,,,,EBR,"LINESTRING (-111.9159725335451 33.43142371149567, -111.9159271898882 33.43130396363012)",,,auto
1086,298,2626242376,,511,1,,523,1,,1,2626242368,6283476043,thru,,,,EBT,"LINESTRING (-111.9159725335451 33.43142371149567, -111.9158267771093 33.43139447130312)",,,auto
1087,298,2626242376,,521,1,,512,1,,1,2626242375,2626242368,uturn,,,,NBU,"LINESTRING (-111.9159271898882 33.43130396363012, -111.9159725335451 33.43142371149567)",,,auto
1088,298,2626242376,,521,1,,523,1,,1,2626242375,6283476043,thru,,,,NBT,"LINESTRING (-111.9159271898882 33.43130396363012, -111.9158267771093 33.43139447130312)",,,auto
1089,298,2626242376,,524,1,,512,1,,1,6283476043,2626242368,thru,,,,WBT,"LINESTRING (-111.9158267771093 33.43139447130312, -111.9159725335451 33.43142371149567)",,,auto
1090,298,2626242376,,524,1,,522,1,,1,6283476043,2626242375,thru,,,,WBT,"LINESTRING (-111.9158267771093 33.43139447130312, -111.9159271898882 33.43130396363012)",,,auto
1091,301,2671959143,,993,1,3,1103,1,3,3,1501648953,2300341851,thru,,,,NBT,"LINESTRING (-111.9262998865727 33.42026014664413, -111.9263014225183 33.42035575133532)",,,auto
1092,301,2671959143,,1104,1,3,994,1,3,3,2300341851,1501648953,thru,,,,SBT,"LINESTRING (-111.9263014225183 33.42035575133532, -111.9262998865727 33.42026014664413)",,,auto
1093,301,2671959143,,1251,1,,994,1,,1,5201685461,1501648953,uturn,,,,NBU,"LINESTRING (-111.9262334504274 33.42023829209873, -111.9262998865727 33.42026014664413)",,,auto
1094,301,2671959143,,1251,2,,1103,3,,1,5201685461,2300341851,thru,,,,NBT,"LINESTRING (-111.9262334504274 33.42023829209873, -111.9263014225183 33.42035575133532)",,,auto
1095,303,2704829949,,1016,3,,533,1,,1,2704829948_5013837645,2704829954,thru,,,,NBT,"LINESTRING (-111.9262334067314 33.42276313383518, -111.9262143718252 33.42290581021102)",,,auto
1096,303,2704829949,,1016,1,2,1184,1,2,2,2704829948_5013837645,2704829953,thru,,,,NBT,"LINESTRING (-111.9262334067314 33.42276313383518, -111.9262319777309 33.42290744499993)",,,auto
1097,305,2704829954,,532,1,,1094,1,,1,2704829953,335595768,left,,,,EBL,"LINESTRING (-111.9259744257211 33.42334003164694, -111.9259681085302 33.42336752806746)",,,auto
1098,305,2704829954,,533,1,,1094,1,,1,2704829949,335595768,left,,,,NBL,"LINESTRING (-111.9259694031334 33.42331609505454, -111.9259681085302 33.42336752806746)",,,auto
1099,306,2704829964,,528,3,,529,3,,1,41529701_2704829968,8122988904,thru,,,,SBT,"LINESTRING (-111.9263876735506 33.42395554243608, -111.9263892574069 33.42381123239281)",,,auto
1100,306,2704829964,,528,1,,531,1,,1,41529701_2704829968,2704829953,thru,,,,SBT,"LINESTRING (-111.9263876735506 33.42395554243608, -111.9263473337641 33.42382004000625)",,,auto
1101,322,2714317971,,506,1,,1171,2,,1,2626242355,2714317949,thru,,,,WBT,"LINESTRING (-111.921159314051 33.42943304827688, -111.9212453705809 33.42936183230812)",,,auto
1102,322,2714317971,,506,1,,1175,1,,1,2626242355,2626242343,left,,,,WBL,"LINESTRING (-111.921159314051 33.42943304827688, -111.9211593261245 33.42928873219886)",,,auto
1103,322,2714317971,,1170,2,,505,1,,1,2714317963,2626242355,right,,,,WBR,"LINESTRING (-111.9210732659955 33.42936021799584, -111.921159314051 33.42943304827688)",,,auto
1104,322,2714317971,,1170,2,,1171,2,,1,2714317963,2714317949,thru,,,,WBT,"LINESTRING (-111.9210732659955 33.42936021799584, -111.9212453705809 33.42936183230812)",,,auto
1105,322,2714317971,,1170,1,,1175,1,,1,2714317963,2626242343,left,,,,WBL,"LINESTRING (-111.9210732659955 33.42936021799584, -111.9211593261245 33.42928873219886)",,,auto
1106,322,2714317971,,1174,1,,505,1,,1,2626242343,2626242355,right,,,,NBR,"LINESTRING (-111.9211593261245 33.42928873219886, -111.921159314051 33.42943304827688)",,,auto
1107,322,2714317971,,1174,1,,1171,1,,1,2626242343,2714317949,left,,,,NBL,"LINESTRING (-111.9211593261245 33.42928873219886, -111.9212453705809 33.42936183230812)",,,auto
1108,323,2714317975,,545,1,2,895,1,2,2,8022891687,1617023067,thru,,,,SBT,"LINESTRING (-111.9428731452865 33.42944399068647, -111.9428607307038 33.42930020457224)",,,auto
1109,323,2714317975,,705,1,,895,1,,1,2714317987,1617023067,left,,,,WBL,"LINESTRING (-111.9428214667815 33.42943184303396, -111.9428607307038 33.42930020457224)",,,auto
1110,327,2714318003,,534,1,2,535,1,2,2,1617023042,4346615106,thru,,,,EBT,"LINESTRING (-111.941429513573 33.4294393807498, -111.9412584468842 33.42945493081576)",,,auto
1111,327,2714318003,,539,1,,535,1,,1,2714318017,4346615106,uturn,,,,WBU,"LINESTRING (-111.9412900063668 33.42949827686473, -111.9412584468842 33.42945493081576)",,,auto
1112,329,2714318017,,899,1,,539,1,,1,41605233_2625359028_2714318022_2714318023,2714318003,thru,,,,WBT,"LINESTRING (-111.9408293409351 33.42960550535894, -111.9409788251625 33.4295501945082)",,,auto
1113,329,2714318017,,899,2,,900,2,,1,41605233_2625359028_2714318022_2714318023,4346615108,thru,,,,WBT,"LINESTRING (-111.9408293409351 33.42960550535894, -111.941000427261 33.42958985169227)",,,auto
1114,334,2714318030,,397,1,2,398,1,2,2,316128443,4346614528,thru,,,,EBT,"LINESTRING (-111.9349962066574 33.43010193431999, -111.9348632995569 33.43001028559186)",,,auto
1115,334,2714318030,,1100,1,,398,1,,1,2714318034,4346614528,thru,,,,SBT,"LINESTRING (-111.9349823371669 33.43011363861228, -111.9348632995569 33.43001028559186)",,,auto
1116,339,2819230452,,772,2,,735,2,,1,6701033513,,thru,,,,EBT,"LINESTRING (-111.9092004792382 33.414624817478, -111.9090285020674 33.41461967309807)",,,auto
1117,339,2819230452,,772,3,,950,3,,1,6701033513,4347879967,right,,,,EBR,"LINESTRING (-111.9092004792382 33.414624817478, -111.9091145084807 33.41455004394213)",,,auto
1118,339,2819230452,,772,1,,960,1,,1,6701033513,3756578325,left,,,,EBL,"LINESTRING (-111.9092004792382 33.414624817478, -111.9091134760564 33.41469435532285)",,,auto
1119,339,2819230452,,951,4,,735,2,,1,4347879967,,right,,,,NBR,"LINESTRING (-111.9091145084807 33.41455004394213, -111.9090285020674 33.41461967309807)",,,auto
1120,339,2819230452,,951,1,3,960,1,3,3,4347879967,3756578325,thru,,,,NBT,"LINESTRING (-111.9091145084807 33.41455004394213, -111.9091134760564 33.41469435532285)",,,auto
1121,339,2819230452,,959,1,2,735,1,2,2,3756578325,,left,,,,SBL,"LINESTRING (-111.9091134760564 33.41469435532285, -111.9090285020674 33.41461967309807)",,,auto
1122,339,2819230452,,959,3,,950,3,,1,3756578325,4347879967,thru,,,,SBT,"LINESTRING (-111.9091134760564 33.41469435532285, -111.9091145084807 33.41455004394213)",,,auto
1123,344,2978013673,,853,3,,855,3,,1,4346605163,4346605160,thru,,,,EBT,"LINESTRING (-111.9276287868737 33.4220136053019, -111.927456685717 33.42201360403644)",,,auto
1124,344,2978013673,,853,1,,1513,1,,1,4346605163,8122988905,left,,,,EBL,"LINESTRING (-111.9276287868737 33.4220136053019, -111.927540471834 33.42208573783459)",,,auto
1125,344,2978013673,,856,1,2,854,1,2,2,4346605160,4346605163,thru,,,,WBT,"LINESTRING (-111.927456685717 33.42201360403644, -111.9276287868737 33.4220136053019)",,,auto
1126,344,2978013673,,856,3,,1513,1,,1,4346605160,8122988905,right,,,,WBR,"LINESTRING (-111.927456685717 33.42201360403644, -111.927540471834 33.42208573783459)",,,auto
1127,344,2978013673,,1512,1,,854,3,,1,8122988905,4346605163,right,,,,SBR,"LINESTRING (-111.927540471834 33.42208573783459, -111.9276287868737 33.4220136053019)",,,auto
1128,344,2978013673,,1512,1,,855,1,,1,8122988905,4346605160,left,,,,SBL,"LINESTRING (-111.927540471834 33.42208573783459, -111.927456685717 33.42201360403644)",,,auto
1129,349,3101265427,,549,1,,551,1,,1,3101265641,7125038251,thru,,,,NBT,"LINESTRING (-111.9412728212075 33.42541610603838, -111.9412737029143 33.42556041850764)",,,auto
1130,349,3101265427,,549,1,,702,1,,1,3101265641,41662584_2625359016,right,,,,NBR,"LINESTRING (-111.9412728212075 33.42541610603838, -111.9411876460365 33.42548743545151)",,,auto
1131,349,3101265427,,549,1,,703,1,,1,3101265641,41563500,left,,,,NBL,"LINESTRING (-111.9412728212075 33.42541610603838, -111.9413597457281 33.42548799425599)",,,auto
1132,349,3101265427,,550,1,,548,1,,1,7125038251,3101265641,thru,,,,SBT,"LINESTRING (-111.9412737029143 33.42556041850764, -111.9412728212075 33.42541610603838)",,,auto
1133,349,3101265427,,550,1,,702,1,,1,7125038251,41662584_2625359016,left,,,,SBL,"LINESTRING (-111.9412737029143 33.42556041850764, -111.9411876460365 33.42548743545151)",,,auto
1134,349,3101265427,,550,1,,703,1,,1,7125038251,41563500,right,,,,SBR,"LINESTRING (-111.9412737029143 33.42556041850764, -111.9413597457281 33.42548799425599)",,,auto
1135,349,3101265427,,701,1,,548,1,,1,41662584_2625359016,3101265641,left,,,,WBL,"LINESTRING (-111.9411876460365 33.42548743545151, -111.9412728212075 33.42541610603838)",,,auto
1136,349,3101265427,,701,1,,551,1,,1,41662584_2625359016,7125038251,right,,,,WBR,"LINESTRING (-111.9411876460365 33.42548743545151, -111.9412737029143 33.42556041850764)",,,auto
1137,349,3101265427,,701,1,,703,1,,1,41662584_2625359016,41563500,thru,,,,WBT,"LINESTRING (-111.9411876460365 33.42548743545151, -111.9413597457281 33.42548799425599)",,,auto
1138,349,3101265427,,704,1,,548,1,,1,41563500,3101265641,right,,,,EBR,"LINESTRING (-111.9413597457281 33.42548799425599, -111.9412728212075 33.42541610603838)",,,auto
1139,349,3101265427,,704,1,,551,1,,1,41563500,7125038251,left,,,,EBL,"LINESTRING (-111.9413597457281 33.42548799425599, -111.9412737029143 33.42556041850764)",,,auto
1140,349,3101265427,,704,1,,702,1,,1,41563500,41662584_2625359016,thru,,,,EBT,"LINESTRING (-111.9413597457281 33.42548799425599, -111.9411876460365 33.42548743545151)",,,auto
1141,351,3101265641,,21,1,,549,1,,1,41529740_2625359015,3101265427,right,,,,WBR,"LINESTRING (-111.9411831692624 33.42433866566695, -111.9412692312462 33.42441039941247)",,,auto
1142,351,3101265641,,21,1,,1286,1,,1,41529740_2625359015,5080816830,left,,,,WBL,"LINESTRING (-111.9411831692624 33.42433866566695, -111.9412708333942 33.42426609589282)",,,auto
1143,351,3101265641,,21,1,,1287,1,,1,41529740_2625359015,5258562214,thru,,,,WBT,"LINESTRING (-111.9411831692624 33.42433866566695, -111.9413552717159 33.42433777474422)",,,auto
1144,351,3101265641,,548,1,,20,1,,1,3101265427,41529740_2625359015,left,,,,SBL,"LINESTRING (-111.9412692312462 33.42441039941247, -111.9411831692624 33.42433866566695)",,,auto
1145,351,3101265641,,548,1,,1286,1,,1,3101265427,5080816830,thru,,,,SBT,"LINESTRING (-111.9412692312462 33.42441039941247, -111.9412708333942 33.42426609589282)",,,auto
1146,351,3101265641,,548,1,,1287,1,,1,3101265427,5258562214,right,,,,SBR,"LINESTRING (-111.9412692312462 33.42441039941247, -111.9413552717159 33.42433777474422)",,,auto
1147,351,3101265641,,1285,1,,20,1,,1,5080816830,41529740_2625359015,right,,,,NBR,"LINESTRING (-111.9412708333942 33.42426609589282, -111.9411831692624 33.42433866566695)",,,auto
1148,351,3101265641,,1285,1,,549,1,,1,5080816830,3101265427,thru,,,,NBT,"LINESTRING (-111.9412708333942 33.42426609589282, -111.9412692312462 33.42441039941247)",,,auto
1149,351,3101265641,,1285,1,,1287,1,,1,5080816830,5258562214,left,,,,NBL,"LINESTRING (-111.9412708333942 33.42426609589282, -111.9413552717159 33.42433777474422)",,,auto
1150,351,3101265641,,1288,1,,20,1,,1,5258562214,41529740_2625359015,thru,,,,EBT,"LINESTRING (-111.9413552717159 33.42433777474422, -111.9411831692624 33.42433866566695)",,,auto
1151,351,3101265641,,1288,1,,549,1,,1,5258562214,3101265427,left,,,,EBL,"LINESTRING (-111.9413552717159 33.42433777474422, -111.9412692312462 33.42441039941247)",,,auto
1152,351,3101265641,,1288,1,,1286,1,,1,5258562214,5080816830,right,,,,EBR,"LINESTRING (-111.9413552717159 33.42433777474422, -111.9412708333942 33.42426609589282)",,,auto
1153,355,3299517573,,590,1,,710,1,,1,,41520509,left,,,,EBL,"LINESTRING (-111.9443621811736 33.42689216827591, -111.9442783668991 33.42696622854788)",,,auto
1154,355,3299517573,,590,1,,711,1,,1,,41520512,right,,,,EBR,"LINESTRING (-111.9443621811736 33.42689216827591, -111.9442763518093 33.42682193653735)",,,auto
1155,355,3299517573,,709,1,,591,1,,1,41520509,,right,,,,SBR,"LINESTRING (-111.9442783668991 33.42696622854788, -111.9443621811736 33.42689216827591)",,,auto
1156,355,3299517573,,709,1,,711,1,,1,41520509,41520512,thru,,,,SBT,"LINESTRING (-111.9442783668991 33.42696622854788, -111.9442763518093 33.42682193653735)",,,auto
1157,355,3299517573,,712,1,,591,1,,1,41520512,,left,,,,NBL,"LINESTRING (-111.9442763518093 33.42682193653735, -111.9443621811736 33.42689216827591)",,,auto
1158,355,3299517573,,712,1,,710,1,,1,41520512,41520509,thru,,,,NBT,"LINESTRING (-111.9442763518093 33.42682193653735, -111.9442783668991 33.42696622854788)",,,auto
1159,358,3458373531,,64,1,,66,1,,1,3458373537,41606208,thru,,,,SBT,"LINESTRING (-111.9209432114353 33.41175879788072, -111.9209427062321 33.41161448433621)",,,auto
1160,358,3458373531,,67,1,,65,1,,1,41606208,3458373537,thru,,,,NBT,"LINESTRING (-111.9209427062321 33.41161448433621, -111.9209432114353 33.41175879788072)",,,auto
1161,358,3458373531,,67,1,,601,1,,1,41606208,3458373537,thru,,,,NBT,"LINESTRING (-111.9209427062321 33.41161448433621, -111.9210285028176 33.41168564885611)",,,auto
1162,358,3458373531,,602,1,,66,1,,1,3458373537,41606208,thru,,,,SBT,"LINESTRING (-111.9210285028176 33.41168564885611, -111.9209427062321 33.41161448433621)",,,auto
1163,359,3458373537,,62,1,,64,1,,1,41606207,3458373531,thru,,,,SBT,"LINESTRING (-111.9209508336828 33.41238204895285, -111.9209481291337 33.41223775394734)",,,auto
1164,359,3458373537,,62,1,,602,1,,1,41606207,3458373531,thru,,,,SBT,"LINESTRING (-111.9209508336828 33.41238204895285, -111.9210349110055 33.41230991468613)",,,auto
1165,359,3458373537,,65,1,,63,1,,1,3458373531,41606207,thru,,,,NBT,"LINESTRING (-111.9209481291337 33.41223775394734, -111.9209508336828 33.41238204895285)",,,auto
1166,359,3458373537,,601,1,,63,1,,1,3458373531,41606207,thru,,,,NBT,"LINESTRING (-111.9210349110055 33.41230991468613, -111.9209508336828 33.41238204895285)",,,auto
