signal_phase_mvmt_id,controller_id,mvmt_txt_id,signal_phase_num,timing_plan_id,mvmt_id,node_id,osm_node_id,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,protection,osm_web_address,geometry
3,,WBL,5,0,1142,351,3101265641,21,1286,41529740_2625359015,5080816830,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9411831692624 33.42433866566695, -111.9412708333942 33.42426609589282)"
4,,WBT,6,0,1143,351,3101265641,21,1287,41529740_2625359015,5258562214,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9411831692624 33.42433866566695, -111.9413552717159 33.42433777474422)"
5,,WBR,6,0,1141,351,3101265641,21,549,41529740_2625359015,3101265427,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9411831692624 33.42433866566695, -111.9412692312462 33.42441039941247)"
6,,NBL,3,0,1149,351,3101265641,1285,1287,5080816830,5258562214,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412708333942 33.42426609589282, -111.9413552717159 33.42433777474422)"
7,,NBT,4,0,1148,351,3101265641,1285,549,5080816830,3101265427,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412708333942 33.42426609589282, -111.9412692312462 33.42441039941247)"
8,,NBR,4,0,1147,351,3101265641,1285,20,5080816830,41529740_2625359015,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412708333942 33.42426609589282, -111.9411831692624 33.42433866566695)"
9,,SBL,7,0,1144,351,3101265641,548,20,3101265427,41529740_2625359015,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412692312462 33.42441039941247, -111.9411831692624 33.42433866566695)"
10,,SBT,8,0,1145,351,3101265641,548,1286,3101265427,5080816830,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412692312462 33.42441039941247, -111.9412708333942 33.42426609589282)"
11,,SBR,8,0,1146,351,3101265641,548,1287,3101265427,5258562214,protected,http://openstreetmap.org/node/3101265641,"LINESTRING (-111.9412692312462 33.42441039941247, -111.9413552717159 33.42433777474422)"
0,,EBL,3,0,1153,355,3299517573,590,710,,41520509,protected,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9443621811736 33.42689216827591, -111.9442783668991 33.42696622854788)"
1,,EBR,4,0,1154,355,3299517573,590,711,,41520512,protected,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9443621811736 33.42689216827591, -111.9442763518093 33.42682193653735)"
2,,NBL,1,0,1157,355,3299517573,712,591,41520512,,protected,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442763518093 33.42682193653735, -111.9443621811736 33.42689216827591)"
3,,NBT,2,0,1158,355,3299517573,712,710,41520512,41520509,protected,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442763518093 33.42682193653735, -111.9442783668991 33.42696622854788)"
4,,SBT,6,0,1156,355,3299517573,709,711,41520509,41520512,protected,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442783668991 33.42696622854788, -111.9442763518093 33.42682193653735)"
5,,SBR,6,0,1155,355,3299517573,709,591,41520509,,protected,http://openstreetmap.org/node/3299517573,"LINESTRING (-111.9442783668991 33.42696622854788, -111.9443621811736 33.42689216827591)"
0,,NBT,2,0,1161,358,3458373531,67,601,41606208,3458373537,protected,http://openstreetmap.org/node/3458373531,"LINESTRING (-111.9209427062321 33.41161448433621, -111.9210285028176 33.41168564885611)"
1,,SBT,6,0,1162,358,3458373531,602,66,3458373537,41606208,protected,http://openstreetmap.org/node/3458373531,"LINESTRING (-111.9210285028176 33.41168564885611, -111.9209427062321 33.41161448433621)"
0,,NBT,2,0,1166,359,3458373537,601,63,3458373531,41606207,protected,http://openstreetmap.org/node/3458373537,"LINESTRING (-111.9210349110055 33.41230991468613, -111.9209508336828 33.41238204895285)"
1,,SBT,6,0,1164,359,3458373537,62,602,41606207,3458373531,protected,http://openstreetmap.org/node/3458373537,"LINESTRING (-111.9209508336828 33.41238204895285, -111.9210349110055 33.41230991468613)"
0,,EBL,1,0,1168,366,3590609564,96,622,41638532,3590609565,protected,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9077329651541 33.41685288855869, -111.907648840971 33.41692559715425)"
1,,EBT,2,0,1167,366,3590609564,96,98,41638532,,protected,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9077329651541 33.41685288855869, -111.9075608789899 33.4168539653234)"
2,,WBT,6,0,1169,366,3590609564,99,97,,41638532,protected,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9075608789899 33.4168539653234, -111.9077329651541 33.41685288855869)"
3,,WBR,6,0,1170,366,3590609564,99,622,,3590609565,protected,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.9075608789899 33.4168539653234, -111.907648840971 33.41692559715425)"
4,,SBL,7,0,1172,366,3590609564,621,98,3590609565,,protected,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.907648840971 33.41692559715425, -111.9075608789899 33.4168539653234)"
5,,SBR,8,0,1171,366,3590609564,621,97,3590609565,41638532,protected,http://openstreetmap.org/node/3590609564,"LINESTRING (-111.907648840971 33.41692559715425, -111.9077329651541 33.41685288855869)"
0,,EBT,2,0,1173,367,3590609565,614,616,41638531,,protected,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.907750020329 33.41749403612568, -111.9075779341959 33.41749521969466)"
1,,EBR,2,0,1174,367,3590609565,614,621,41638531,3590609564,protected,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.907750020329 33.41749403612568, -111.9076620599524 33.41742262536084)"
2,,WBL,5,0,1176,367,3590609565,617,621,,3590609564,protected,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9075779341959 33.41749521969466, -111.9076620599524 33.41742262536084)"
3,,WBT,6,0,1175,367,3590609565,617,615,,41638531,protected,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9075779341959 33.41749521969466, -111.907750020329 33.41749403612568)"
4,,NBL,3,0,1177,367,3590609565,622,615,3590609564,41638531,protected,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9076620599524 33.41742262536084, -111.907750020329 33.41749403612568)"
5,,NBR,4,0,1178,367,3590609565,622,616,3590609564,,protected,http://openstreetmap.org/node/3590609565,"LINESTRING (-111.9076620599524 33.41742262536084, -111.9075779341959 33.41749521969466)"
0,,WBL,7,0,1180,370,3641512632,349,629,41915337,3642926131,protected,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9164290369135 33.41615879853141, -111.9165162824303 33.41608705167539)"
1,,WBR,8,0,1179,370,3641512632,349,626,41915337,3641512633,protected,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9164290369135 33.41615879853141, -111.9165139635728 33.41623135494011)"
2,,NBT,2,0,1184,370,3641512632,630,626,3642926131,3641512633,protected,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165162824303 33.41608705167539, -111.9165139635728 33.41623135494011)"
3,,NBR,2,0,1183,370,3641512632,630,348,3642926131,41915337,protected,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165162824303 33.41608705167539, -111.9164290369135 33.41615879853141)"
4,,SBL,5,0,1181,370,3641512632,625,348,3641512633,41915337,protected,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165139635728 33.41623135494011, -111.9164290369135 33.41615879853141)"
5,,SBT,6,0,1182,370,3641512632,625,629,3641512633,3642926131,protected,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165139635728 33.41623135494011, -111.9165162824303 33.41608705167539)"
0,,EBT,2,0,1185,371,3641512633,88,90,5822074196,41654663,protected,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165891889435 33.41693054055085, -111.9164170982867 33.41693020568044)"
1,,EBR,2,0,1186,371,3641512633,88,625,5822074196,3641512632,protected,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165891889435 33.41693054055085, -111.9165042603724 33.41685824020882)"
2,,WBL,5,0,1188,371,3641512633,91,625,41654663,3641512632,protected,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9164170982867 33.41693020568044, -111.9165042603724 33.41685824020882)"
3,,WBT,6,0,1187,371,3641512633,91,89,41654663,5822074196,protected,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9164170982867 33.41693020568044, -111.9165891889435 33.41693054055085)"
4,,NBL,3,0,1189,371,3641512633,626,89,3641512632,5822074196,protected,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165042603724 33.41685824020882, -111.9165891889435 33.41693054055085)"
5,,NBR,4,0,1190,371,3641512633,626,90,3641512632,41654663,protected,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165042603724 33.41685824020882, -111.9164170982867 33.41693020568044)"
0,,EBL,1,0,1192,373,3642940510,150,627,337713512,2625359019,protected,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9382467434989 33.42549575211039, -111.9381613594511 33.42556791477018)"
1,,EBT,2,0,1191,373,3642940510,150,152,337713512,41746580,protected,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9382467434989 33.42549575211039, -111.938074638253 33.42549517894512)"
2,,WBT,6,0,1193,373,3642940510,153,151,41746580,337713512,protected,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.938074638253 33.42549517894512, -111.9382467434989 33.42549575211039)"
3,,WBR,6,0,1194,373,3642940510,153,627,41746580,2625359019,protected,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.938074638253 33.42549517894512, -111.9381613594511 33.42556791477018)"
4,,SBL,7,0,1196,373,3642940510,628,152,2625359019,41746580,protected,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381613594511 33.42556791477018, -111.938074638253 33.42549517894512)"
5,,SBR,8,0,1195,373,3642940510,628,151,2625359019,337713512,protected,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381613594511 33.42556791477018, -111.9382467434989 33.42549575211039)"
0,,EBL,3,0,1201,374,3712803330,355,306,4636339214,2065989266_2916726375,protected,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.938214986832 33.4205142892407, -111.9381293928937 33.42058720474016)"
1,,EBR,4,0,1202,374,3712803330,355,307,4636339214,41995466,protected,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.938214986832 33.4205142892407, -111.9381279503271 33.42044289424142)"
2,,NBL,1,0,1200,374,3712803330,308,354,41995466,4636339214,protected,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9381279503271 33.42044289424142, -111.938214986832 33.4205142892407)"
3,,NBT,2,0,1199,374,3712803330,308,306,41995466,2065989266_2916726375,protected,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9381279503271 33.42044289424142, -111.9381293928937 33.42058720474016)"
4,,SBT,6,0,1197,374,3712803330,305,307,2065989266_2916726375,41995466,protected,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9381293928937 33.42058720474016, -111.9381279503271 33.42044289424142)"
5,,SBR,6,0,1198,374,3712803330,305,354,2065989266_2916726375,4636339214,protected,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9381293928937 33.42058720474016, -111.938214986832 33.4205142892407)"
0,,WBL,7,0,1204,376,3756578325,736,959,4347879968,2819230452,permissive,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9090273328591 33.41483417533388, -111.9091133857542 33.41476291048449)"
1,,WBT,8,0,1203,376,3756578325,736,766,4347879968,1501648856,protected,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9090273328591 33.41483417533388, -111.909199401926 33.41483623954163)"
2,,WBR,8,0,1205,376,3756578325,736,974,4347879968,4347879970,protected,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9090273328591 33.41483417533388, -111.9091133537632 33.41490722689392)"
3,,NBL,1,0,1206,376,3756578325,960,766,2819230452,1501648856,protected,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091133857542 33.41476291048449, -111.909199401926 33.41483623954163)"
4,,NBT,2,0,1207,376,3756578325,960,974,2819230452,4347879970,protected,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091133857542 33.41476291048449, -111.9091133537632 33.41490722689392)"
5,,SBT,6,0,1209,376,3756578325,973,959,4347879970,2819230452,protected,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091133537632 33.41490722689392, -111.9091133857542 33.41476291048449)"
6,,SBR,6,0,1208,376,3756578325,973,766,4347879970,1501648856,protected,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091133537632 33.41490722689392, -111.909199401926 33.41483623954163)"
0,,EBL,1,0,1216,382,3872996559,652,185,3983456179,41832337,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9302067860681 33.40761032065713, -111.9301206167677 33.40768297653609)"
1,,EBT,2,0,1218,382,3872996559,652,654,3983456179,3872996560,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9302067860681 33.40761032065713, -111.9300347212218 33.40761166034299)"
2,,EBR,2,0,1217,382,3872996559,652,186,3983456179,41832343,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9302067860681 33.40761032065713, -111.9301216754304 33.40753866419765)"
3,,WBL,5,0,1220,382,3872996559,655,186,3872996560,41832343,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9300347212218 33.40761166034299, -111.9301216754304 33.40753866419765)"
4,,WBT,6,0,1221,382,3872996559,655,653,3872996560,3983456179,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9300347212218 33.40761166034299, -111.9302067860681 33.40761032065713)"
5,,WBR,6,0,1219,382,3872996559,655,185,3872996560,41832337,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9300347212218 33.40761166034299, -111.9301206167677 33.40768297653609)"
6,,NBL,3,0,1214,382,3872996559,187,653,41832343,3983456179,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301216754304 33.40753866419765, -111.9302067860681 33.40761032065713)"
7,,NBT,4,0,1213,382,3872996559,187,185,41832343,41832337,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301216754304 33.40753866419765, -111.9301206167677 33.40768297653609)"
8,,NBR,4,0,1215,382,3872996559,187,654,41832343,3872996560,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301216754304 33.40753866419765, -111.9300347212218 33.40761166034299)"
9,,SBL,7,0,1212,382,3872996559,184,654,41832337,3872996560,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301206167677 33.40768297653609, -111.9300347212218 33.40761166034299)"
10,,SBT,8,0,1210,382,3872996559,184,186,41832337,41832343,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301206167677 33.40768297653609, -111.9301216754304 33.40753866419765)"
11,,SBR,8,0,1211,382,3872996559,184,653,41832337,3983456179,protected,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301206167677 33.40768297653609, -111.9302067860681 33.40761032065713)"
0,,WBL,7,0,1234,393,3983463705,674,664,3983463704,3983463711,permissive,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349163559054 33.40965995644623, -111.9349410898321 33.4096315428372)"
1,,WBT,8,0,1235,393,3983463705,674,675,3983463704,3983463708,protected,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349163559054 33.40965995644623, -111.9350252297325 33.40964306870686)"
2,,WBR,8,0,1233,393,3983463705,674,658,3983463704,3983456208,protected,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349163559054 33.40965995644623, -111.9349822962157 33.40972149646247)"
3,,NBL,1,0,1224,393,3983463705,656,675,3983463712,3983463708,protected,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349158161621 33.40963289712343, -111.9350252297325 33.40964306870686)"
4,,NBT,2,0,1222,393,3983463705,656,658,3983463712,3983456208,protected,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349158161621 33.40963289712343, -111.9349822962157 33.40972149646247)"
5,,SBT,6,0,1230,393,3983463705,663,664,5341183677,3983463711,protected,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349416307344 33.40973030805166, -111.9349410898321 33.4096315428372)"
6,,SBR,6,0,1231,393,3983463705,663,675,5341183677,3983463708,protected,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349416307344 33.40973030805166, -111.9350252297325 33.40964306870686)"
0,,EBL,3,0,1240,396,3983463712,661,669,3983463711,3983463704,permissive,http://openstreetmap.org/node/3983463712,"LINESTRING (-111.9349158141922 33.40960628876167, -111.9348910802643 33.40963470236579)"
1,,EBT,4,0,1239,396,3983463712,661,662,3983463711,5341183656,protected,http://openstreetmap.org/node/3983463712,"LINESTRING (-111.9349158141922 33.40960628876167, -111.9348045047302 33.40960708812599)"
2,,NBL,1,0,1241,396,3983463712,668,656,3983463698,3983463705,permissive,http://openstreetmap.org/node/3983463712,"LINESTRING (-111.9348895897896 33.40953548917855, -111.9349158161621 33.40963289712343)"
3,,NBT,2,0,1243,396,3983463712,668,669,3983463698,3983463704,protected,http://openstreetmap.org/node/3983463712,"LINESTRING (-111.9348895897896 33.40953548917855, -111.9348910802643 33.40963470236579)"
4,,NBR,2,0,1242,396,3983463712,668,662,3983463698,5341183656,protected,http://openstreetmap.org/node/3983463712,"LINESTRING (-111.9348895897896 33.40953548917855, -111.9348045047302 33.40960708812599)"
