mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed
1099,283,83621478;3529416854,,275,1,,484,1,,1,83621477,83659776,left,,,signal,SBL,"LINESTRING (-111.8883375 40.7261157, -111.8882509 40.725467, -111.8854037 40.7254455)"
1100,283,83621478;3529416854,,275,3,,529,3,,1,83621477,3529416855,uturn,,,signal,SBU,"LINESTRING (-111.8883375 40.7261157, -111.8882509 40.725467, -111.8881419 40.7261177)"
1101,283,83621478;3529416854,,361,2,,321,3,,1,83624787,83621480,right,,,signal,EBR,"LINESTRING (-111.8895497 40.7254565, -111.8882509 40.725467, -111.8883375 40.723804)"
1102,283,83621478;3529416854,,361,2,,484,2,,1,83624787,83659776,thru,,,signal,EBT,"LINESTRING (-111.8895497 40.7254565, -111.8882509 40.725467, -111.8854037 40.7254455)"
1103,283,83621478;3529416854,,361,1,,529,1,,1,83624787,3529416855,left,,,signal,EBL,"LINESTRING (-111.8895497 40.7254565, -111.8882509 40.725467, -111.8881419 40.7261177)"
1104,283,83621478;3529416854,,485,1,,321,1,,1,83659776,83621480,left,,,signal,WBL,"LINESTRING (-111.8854037 40.7254455, -111.8882509 40.725467, -111.8883375 40.723804)"
1105,283,83621478;3529416854,,485,2,,362,2,,1,83659776,83624787,thru,,,signal,WBT,"LINESTRING (-111.8854037 40.7254455, -111.8882509 40.725467, -111.8895497 40.7254565)"
1106,283,83621478;3529416854,,485,2,,529,3,,1,83659776,3529416855,right,,,signal,WBR,"LINESTRING (-111.8854037 40.7254455, -111.8882509 40.725467, -111.8881419 40.7261177)"
1107,283,83621478;3529416854,,623,3,,321,3,,1,3529416851,83621480,uturn,,,signal,NBU,"LINESTRING (-111.8881517 40.7244228, -111.8882509 40.725467, -111.8883375 40.723804)"
1108,283,83621478;3529416854,,623,1,,362,1,,1,3529416851,83624787,left,,,signal,NBL,"LINESTRING (-111.8881517 40.7244228, -111.8882509 40.725467, -111.8895497 40.7254565)"
1109,283,83621478;3529416854,,623,3,,484,2,,1,3529416851,83659776,right,,,signal,NBR,"LINESTRING (-111.8881517 40.7244228, -111.8882509 40.725467, -111.8854037 40.7254455)"
1110,283,83621478;3529416854,,623,2,,529,3,,1,3529416851,3529416855,thru,,,signal,NBT,"LINESTRING (-111.8881517 40.7244228, -111.8882509 40.725467, -111.8881419 40.7261177)"
1111,284,1223826058;1223826066;1223826127;1223826189,,373,2,,388,1,,1,,1223826056,right,,,signal,EBR,"LINESTRING (-111.8933 40.754041, -111.8910873 40.754128, -111.8910903 40.7535728)"
1112,284,1223826058;1223826066;1223826127;1223826189,,373,1,,372,1,,1,,,uturn,,,signal,EBU,"LINESTRING (-111.8933 40.754041, -111.8910873 40.754128, -111.8933 40.7542035)"
1113,284,1223826058;1223826066;1223826127;1223826189,,373,2,,375,2,,1,,1223826110,thru,,,signal,EBT,"LINESTRING (-111.8933 40.754041, -111.8910873 40.754128, -111.8904956 40.7541265)"
1114,284,1223826058;1223826066;1223826127;1223826189,,373,1,,378,1,,1,,1223826108,left,,,signal,EBL,"LINESTRING (-111.8933 40.754041, -111.8910873 40.754128, -111.8909904 40.7551638)"
1115,284,1223826058;1223826066;1223826127;1223826189,,386,1,,388,1,,1,1223826118;1223826198,1223826056,thru,,,signal,SBT,"LINESTRING (-111.8910934 40.7562996, -111.8910873 40.754128, -111.8910903 40.7535728)"
1116,284,1223826058;1223826066;1223826127;1223826189,,386,1,,372,2,,1,1223826118;1223826198,,right,,,signal,SBR,"LINESTRING (-111.8910934 40.7562996, -111.8910873 40.754128, -111.8933 40.7542035)"
1117,284,1223826058;1223826066;1223826127;1223826189,,386,1,,375,2,,1,1223826118;1223826198,1223826110,left,,,signal,SBL,"LINESTRING (-111.8910934 40.7562996, -111.8910873 40.754128, -111.8904956 40.7541265)"
1118,284,1223826058;1223826066;1223826127;1223826189,,386,1,,378,1,,1,1223826118;1223826198,1223826108,uturn,,,signal,SBU,"LINESTRING (-111.8910934 40.7562996, -111.8910873 40.754128, -111.8909904 40.7551638)"
1119,284,1223826058;1223826066;1223826127;1223826189,,376,1,,372,1,,1,1223826056,,left,,,signal,NBL,"LINESTRING (-111.8910903 40.7535728, -111.8910873 40.754128, -111.8933 40.7542035)"
1120,284,1223826058;1223826066;1223826127;1223826189,,376,1,,375,2,,1,1223826056,1223826110,right,,,signal,NBR,"LINESTRING (-111.8910903 40.7535728, -111.8910873 40.754128, -111.8904956 40.7541265)"
1121,284,1223826058;1223826066;1223826127;1223826189,,376,1,,378,1,,1,1223826056,1223826108,thru,,,signal,NBT,"LINESTRING (-111.8910903 40.7535728, -111.8910873 40.754128, -111.8909904 40.7551638)"
1122,284,1223826058;1223826066;1223826127;1223826189,,370,1,,388,1,,1,1223826110,1223826056,left,,,signal,WBL,"LINESTRING (-111.8904956 40.7541265, -111.8910873 40.754128, -111.8910903 40.7535728)"
1123,284,1223826058;1223826066;1223826127;1223826189,,370,2,,372,2,,1,1223826110,,thru,,,signal,WBT,"LINESTRING (-111.8904956 40.7541265, -111.8910873 40.754128, -111.8933 40.7542035)"
1124,284,1223826058;1223826066;1223826127;1223826189,,370,2,,378,1,,1,1223826110,1223826108,right,,,signal,WBR,"LINESTRING (-111.8904956 40.7541265, -111.8910873 40.754128, -111.8909904 40.7551638)"
1125,285,1223826118;1223826198,,379,1,,380,1,,1,1223826108,1223826175;1223826229,thru,,,signal,NBT,"LINESTRING (-111.8909904 40.7551638, -111.8910934 40.7562996, -111.8910959 40.7584825)"
1126,285,1223826118;1223826198,,379,1,,435,4,,1,1223826108,83621461;3529416908,right,,,signal,NBR,"LINESTRING (-111.8909904 40.7551638, -111.8910934 40.7562996, -111.8882281 40.7563001)"
1127,285,1223826118;1223826198,,379,1,,386,1,,1,1223826108,1223826058;1223826066;1223826127;1223826189,uturn,,,signal,NBU,"LINESTRING (-111.8909904 40.7551638, -111.8910934 40.7562996, -111.8910873 40.754128)"
1128,285,1223826118;1223826198,,385,1,,435,1,,1,1223826175;1223826229,83621461;3529416908,left,,,signal,SBL,"LINESTRING (-111.8910959 40.7584825, -111.8910934 40.7562996, -111.8882281 40.7563001)"
1129,285,1223826118;1223826198,,385,1,,386,1,,1,1223826175;1223826229,1223826058;1223826066;1223826127;1223826189,thru,,,signal,SBT,"LINESTRING (-111.8910959 40.7584825, -111.8910934 40.7562996, -111.8910873 40.754128)"
1130,285,1223826118;1223826198,,433,1,,380,1,,1,,1223826175;1223826229,left,,,signal,EBL,"LINESTRING (-111.8933 40.756306, -111.8910934 40.7562996, -111.8910959 40.7584825)"
1131,285,1223826118;1223826198,,433,2,3,435,3,4,2,,83621461;3529416908,thru,,,signal,EBT,"LINESTRING (-111.8933 40.756306, -111.8910934 40.7562996, -111.8882281 40.7563001)"
1132,285,1223826118;1223826198,,433,4,,386,1,,1,,1223826058;1223826066;1223826127;1223826189,right,,,signal,EBR,"LINESTRING (-111.8933 40.756306, -111.8910934 40.7562996, -111.8910873 40.754128)"
1133,286,1223826175;1223826229,,384,1,,71,4,,1,,,right,,,signal,SBR,"LINESTRING (-111.8912001 40.7597, -111.8910959 40.7584825, -111.8933 40.7584802)"
1134,286,1223826175;1223826229,,384,1,,385,1,,1,,1223826118;1223826198,thru,,,signal,SBT,"LINESTRING (-111.8912001 40.7597, -111.8910959 40.7584825, -111.8910934 40.7562996)"
1135,286,1223826175;1223826229,,384,1,,583,1,,1,,,uturn,,,signal,SBU,"LINESTRING (-111.8912001 40.7597, -111.8910959 40.7584825, -111.8909867 40.7597)"
1136,286,1223826175;1223826229,,357,2,3,71,3,4,2,83547443;3529416913,,thru,,,signal,WBT,"LINESTRING (-111.8882508 40.7584687, -111.8910959 40.7584825, -111.8933 40.7584802)"
1137,286,1223826175;1223826229,,357,1,,385,1,,1,83547443;3529416913,1223826118;1223826198,left,,,signal,WBL,"LINESTRING (-111.8882508 40.7584687, -111.8910959 40.7584825, -111.8910934 40.7562996)"
1138,286,1223826175;1223826229,,357,4,,583,1,,1,83547443;3529416913,,right,,,signal,WBR,"LINESTRING (-111.8882508 40.7584687, -111.8910959 40.7584825, -111.8909867 40.7597)"
1139,286,1223826175;1223826229,,380,1,,71,1,,1,1223826118;1223826198,,left,,,signal,NBL,"LINESTRING (-111.8910934 40.7562996, -111.8910959 40.7584825, -111.8933 40.7584802)"
1140,286,1223826175;1223826229,,380,1,,583,1,,1,1223826118;1223826198,,thru,,,signal,NBT,"LINESTRING (-111.8910934 40.7562996, -111.8910959 40.7584825, -111.8909867 40.7597)"
